,xmin,ymin,xmax,ymax,label,file,width,height,annotation_file,image_file,cropped_image_file
3143,228,79,243,98,with_mask,maksssksksss684,400,269,maksssksksss684.xml,maksssksksss684.png,maksssksksss684-3143.png
3144,282,75,296,90,without_mask,maksssksksss684,400,269,maksssksksss684.xml,maksssksksss684.png,maksssksksss684-3144.png
3145,365,61,374,70,without_mask,maksssksksss684,400,269,maksssksksss684.xml,maksssksksss684.png,maksssksksss684-3145.png
3146,12,37,54,79,with_mask,maksssksksss685,400,225,maksssksksss685.xml,maksssksksss685.png,maksssksksss685-3146.png
3147,147,47,197,103,with_mask,maksssksksss685,400,225,maksssksksss685.xml,maksssksksss685.png,maksssksksss685-3147.png
3148,292,55,315,80,with_mask,maksssksksss685,400,225,maksssksksss685.xml,maksssksksss685.png,maksssksksss685-3148.png
3149,381,56,400,77,with_mask,maksssksksss685,400,225,maksssksksss685.xml,maksssksksss685.png,maksssksksss685-3149.png
3150,54,173,158,299,with_mask,maksssksksss686,301,400,maksssksksss686.xml,maksssksksss686.png,maksssksksss686-3150.png
3151,57,211,168,353,with_mask,maksssksksss687,301,400,maksssksksss687.xml,maksssksksss687.png,maksssksksss687-3151.png
3152,166,67,260,160,with_mask,maksssksksss688,400,277,maksssksksss688.xml,maksssksksss688.png,maksssksksss688-3152.png
3153,293,153,361,212,with_mask,maksssksksss689,560,315,maksssksksss689.xml,maksssksksss689.png,maksssksksss689-3153.png
3154,145,93,280,241,with_mask,maksssksksss69,400,351,maksssksksss69.xml,maksssksksss69.png,maksssksksss69-3154.png
3155,25,54,43,76,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3155.png
3156,58,67,76,88,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3156.png
3157,132,62,152,85,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3157.png
3158,115,51,127,65,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3158.png
3159,143,52,154,63,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3159.png
3160,154,61,172,77,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3160.png
3161,170,55,177,69,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3161.png
3162,173,106,192,127,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3162.png
3163,186,60,198,74,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3163.png
3164,205,58,217,74,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3164.png
3165,216,59,233,78,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3165.png
3166,238,66,254,84,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3166.png
3167,252,71,271,93,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3167.png
3168,275,75,297,99,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3168.png
3169,282,44,294,61,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3169.png
3170,299,55,316,73,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3170.png
3171,316,57,332,71,without_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3171.png
3172,345,50,362,67,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3172.png
3173,366,53,385,73,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3173.png
3174,332,57,341,68,with_mask,maksssksksss690,400,245,maksssksksss690.xml,maksssksksss690.png,maksssksksss690-3174.png
3175,316,105,360,134,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3175.png
3176,258,75,287,110,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3176.png
3177,232,74,261,105,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3177.png
3178,204,64,232,93,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3178.png
3179,163,66,188,94,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3179.png
3180,152,62,166,89,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3180.png
3181,138,67,152,90,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3181.png
3182,112,43,134,67,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3182.png
3183,94,56,116,78,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3183.png
3184,42,64,55,79,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3184.png
3185,3,54,18,72,with_mask,maksssksksss691,400,267,maksssksksss691.xml,maksssksksss691.png,maksssksksss691-3185.png
3186,73,227,161,335,with_mask,maksssksksss692,301,400,maksssksksss692.xml,maksssksksss692.png,maksssksksss692-3186.png
3187,156,47,183,80,mask_incorrectly_worn,maksssksksss693,279,400,maksssksksss693.xml,maksssksksss693.png,maksssksksss693-3187.png
3188,90,39,123,72,with_mask,maksssksksss693,279,400,maksssksksss693.xml,maksssksksss693.png,maksssksksss693-3188.png
3189,101,81,117,97,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3189.png
3190,155,101,169,116,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3190.png
3191,231,95,239,111,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3191.png
3192,274,121,287,131,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3192.png
3193,294,104,307,120,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3193.png
3194,367,126,377,139,with_mask,maksssksksss694,400,280,maksssksksss694.xml,maksssksksss694.png,maksssksksss694-3194.png
3195,297,174,337,215,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3195.png
3196,319,125,350,156,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3196.png
3197,164,134,195,165,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3197.png
3198,189,167,230,206,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3198.png
3199,372,135,396,158,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3199.png
3200,59,148,92,189,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3200.png
3201,20,124,42,148,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3201.png
3202,98,143,116,170,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3202.png
3203,131,132,152,153,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3203.png
3204,146,117,169,146,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3204.png
3205,196,118,220,143,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3205.png
3206,220,121,236,140,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3206.png
3207,240,98,252,113,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3207.png
3208,283,89,300,103,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3208.png
3209,112,122,128,142,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3209.png
3210,42,103,56,118,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3210.png
3211,141,95,159,113,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3211.png
3212,183,84,196,98,without_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3212.png
3213,204,80,210,90,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3213.png
3214,254,79,261,88,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3214.png
3215,166,85,175,95,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3215.png
3216,98,76,106,84,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3216.png
3217,268,93,282,106,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3217.png
3218,226,107,238,122,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3218.png
3219,362,79,371,90,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3219.png
3220,380,76,389,88,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3220.png
3221,310,89,317,98,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3221.png
3222,372,76,380,86,with_mask,maksssksksss695,400,267,maksssksksss695.xml,maksssksksss695.png,maksssksksss695-3222.png
3223,41,104,58,120,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3223.png
3224,109,44,131,69,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3224.png
3225,149,67,166,86,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3225.png
3226,167,83,181,102,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3226.png
3227,206,77,224,97,with_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3227.png
3228,291,20,300,39,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3228.png
3229,340,77,355,95,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3229.png
3230,1,89,8,109,without_mask,maksssksksss696,400,269,maksssksksss696.xml,maksssksksss696.png,maksssksksss696-3230.png
3231,39,83,149,216,with_mask,maksssksksss697,400,300,maksssksksss697.xml,maksssksksss697.png,maksssksksss697-3231.png
3232,239,95,368,235,with_mask,maksssksksss697,400,300,maksssksksss697.xml,maksssksksss697.png,maksssksksss697-3232.png
3233,169,168,234,243,with_mask,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3233.png
3234,352,66,400,131,with_mask,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3234.png
3235,1,136,37,182,mask_incorrectly_worn,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3235.png
3236,317,214,353,248,mask_incorrectly_worn,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3236.png
3237,275,61,318,107,mask_incorrectly_worn,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3237.png
3238,28,109,55,147,without_mask,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3238.png
3239,328,87,356,135,without_mask,maksssksksss698,400,333,maksssksksss698.xml,maksssksksss698.png,maksssksksss698-3239.png
3240,18,82,64,131,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3240.png
3241,18,198,66,245,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3241.png
3242,237,136,288,186,with_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3242.png
3243,113,47,148,73,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3243.png
3244,278,17,320,68,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3244.png
3245,340,98,383,139,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3245.png
3246,342,217,396,256,without_mask,maksssksksss699,400,279,maksssksksss699.xml,maksssksksss699.png,maksssksksss699-3246.png
3247,253,116,342,210,with_mask,maksssksksss7,400,300,maksssksksss7.xml,maksssksksss7.png,maksssksksss7-3247.png
3248,152,96,222,174,with_mask,maksssksksss7,400,300,maksssksksss7.xml,maksssksksss7.png,maksssksksss7-3248.png
3249,120,134,173,194,with_mask,maksssksksss7,400,300,maksssksksss7.xml,maksssksksss7.png,maksssksksss7-3249.png
3250,118,66,135,90,without_mask,maksssksksss7,400,300,maksssksksss7.xml,maksssksksss7.png,maksssksksss7-3250.png
3251,18,117,45,145,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-3251.png
3252,62,120,85,143,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-3252.png
3253,96,128,120,157,without_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-3253.png
3254,152,71,203,126,with_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-3254.png
3255,326,117,353,144,with_mask,maksssksksss70,400,225,maksssksksss70.xml,maksssksksss70.png,maksssksksss70-3255.png
3256,63,124,96,160,with_mask,maksssksksss700,225,400,maksssksksss700.xml,maksssksksss700.png,maksssksksss700-3256.png
3257,152,129,181,164,with_mask,maksssksksss700,225,400,maksssksksss700.xml,maksssksksss700.png,maksssksksss700-3257.png
3258,98,150,199,265,without_mask,maksssksksss701,301,400,maksssksksss701.xml,maksssksksss701.png,maksssksksss701-3258.png
3259,9,170,60,229,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3259.png
3260,165,90,202,124,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3260.png
3261,175,175,244,260,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3261.png
3262,303,127,360,191,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3262.png
3263,340,66,380,111,mask_incorrectly_worn,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3263.png
3264,379,63,408,98,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3264.png
3265,433,61,471,105,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3265.png
3266,477,78,536,133,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3266.png
3267,569,37,592,67,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3267.png
3268,367,192,437,259,with_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3268.png
3269,221,57,248,81,without_mask,maksssksksss702,600,317,maksssksksss702.xml,maksssksksss702.png,maksssksksss702-3269.png
3270,17,85,59,129,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3270.png
3271,67,94,96,125,without_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3271.png
3272,96,167,139,208,without_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3272.png
3273,174,91,207,128,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3273.png
3274,212,69,238,100,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3274.png
3275,247,78,285,107,without_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3275.png
3276,312,82,331,112,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3276.png
3277,331,93,371,135,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3277.png
3278,384,116,400,156,without_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3278.png
3279,280,197,331,241,with_mask,maksssksksss703,400,267,maksssksksss703.xml,maksssksksss703.png,maksssksksss703-3279.png
3280,1,162,74,246,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3280.png
3281,49,87,85,138,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3281.png
3282,114,92,172,156,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3282.png
3283,65,45,107,101,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3283.png
3284,187,120,268,202,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3284.png
3285,252,22,296,71,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3285.png
3286,338,15,380,74,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3286.png
3287,329,138,390,204,with_mask,maksssksksss704,400,267,maksssksksss704.xml,maksssksksss704.png,maksssksksss704-3287.png
3288,8,15,36,45,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3288.png
3289,53,19,86,50,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3289.png
3290,59,77,94,111,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3290.png
3291,27,155,58,186,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3291.png
3292,110,86,144,123,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3292.png
3293,104,170,135,197,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3293.png
3294,190,119,225,159,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3294.png
3295,197,185,229,222,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3295.png
3296,225,112,256,145,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3296.png
3297,279,157,310,194,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3297.png
3298,323,55,355,90,with_mask,maksssksksss705,400,225,maksssksksss705.xml,maksssksksss705.png,maksssksksss705-3298.png
